School_code,School_name,development_region,Eco_Belt,Zone,District,VDC,Address,Ward_No,Locality,ECD,PRIMARY,LSEC,SEC,HSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680050007,Shanti Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Byasi,Byasi,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680060010,Merigold Ebs,Far-western,Mountain,Seti,Bajhang,Chainpur,Chainpur,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680060018,Balbikash Ebs,Far-western,Mountain,Seti,Bajhang,Chainpur,Chainpur,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680070001,Chaudhari Ma V,Far-western,Mountain,Seti,Bajhang,Chaudhari,Chaudhar,7,Rural,,,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680070010,Bathapala Ebs,Far-western,Mountain,Seti,Bajhang,Chaudhari,Chaudhari,7,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680080001,Mahendra Ma V,Far-western,Mountain,Seti,Bajhang,Dahabagar,Gaurijyawan,9,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Managed,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680100007,Himalaya Ma V,Far-western,Mountain,Seti,Bajhang,Dantola,Dantola,7,Urban,Community_aided,Community_aided,Community_Managed,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680110005,Daulichour Ma V,Far-western,Mountain,Seti,Bajhang,Daulichaur,Daulichour,1,Urban,Community_aided,Community_aided,Community_Managed,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680110006,Adhabagar Ma V,Far-western,Mountain,Seti,Bajhang,Daulichaur,Daulichour,8,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680130001,Shiva Ma V,Far-western,Mountain,Seti,Bajhang,Deulikot,Patal,5,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680130008,Kedar Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Deulikot,Deulikot,1,Urban,,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680150004,Maheshwori Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Gadaraya,Gadaraya,5,Urban,,Community_aided,Community_aided,Community_Managed,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680160003,Pandu Ma V,Far-western,Mountain,Seti,Bajhang,Hemantabada,Rajkot,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680170003,Banichour Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Kadel,Bannichaur,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680170004,Satyabadi Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Kadel,Jayaprithivnager,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690010006,Rastriya Ma V,Far-western,Hill,Seti,Achham,Babala,Bhedamare,9,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690020003,Surya Chandra Ma V,Far-western,Hill,Seti,Achham,Baijinath,Pipalerukh,5,Rural,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690030002,Parwati Ma V,Far-western,Hill,Seti,Achham,Bannatoli,Bannatoli,6,Urban,,Community_aided,Community_Unaided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690040005,Saraswati Ma V,Far-western,Hill,Seti,Achham,Baradadivi,(dewal),1,Rural,Community_aided,Community_aided,Community_aided,Community_Managed,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690050003,Shishur Sudhar Ma Vi,Far-western,Hill,Seti,Achham,Basti,Basti,9,Urban,,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690060001,Nawadurga Ma V,Far-western,Hill,Seti,Achham,Batulasen,Chadena,4,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690060004,Saraswati U Ma V,Far-western,Hill,Seti,Achham,Batulasen,Jhatanta,7,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690090003,Bhairab Ma V,Far-western,Hill,Seti,Achham,Bhairabsthan,Lakandra,8,Urban,,Community_aided,Community_Unaided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690090004,Bindhybasini Ma Vi,Far-western,Hill,Seti,Achham,Bhairabsthan,Aami,7,Urban,,Community_aided,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690110003,Sisibodhani Ma V,Far-western,Hill,Seti,Achham,Muli,Bhandarigaun,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690120003,Bidya Mandir Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Binayak,Pablibhanjang,7,Rural,,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690130004,Janata Uchha Ma V,Far-western,Hill,Seti,Achham,Binadhyawasini,Mellekh,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690170004,Mahendra Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Chandika,,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690190002,Bindewasini Ma V,Far-western,Hill,Seti,Achham,Darna,Majhathana,7,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690190003,Asrya Ma V,Far-western,Hill,Seti,Achham,Darna,Kotbada,4,Rural,Community_aided,Community_aided,Community_aided,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690220002,Jalpa Devi Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Dhaku,Barapate,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690230004,Siddheshwori Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Dhamali,Tosikot,3,Urban,,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690240001,Bidya Probodhi Ma V,Far-western,Hill,Seti,Achham,Ghodasen,Syaulekhad,5,Rural,,Community_aided,Community_aided,Community_aided,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690260001,Malika Ma V,Far-western,Hill,Seti,Achham,Dhungachalna,Timu,2,Urban,,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700010001,Bhairab Ma V,Far-western,Hill,Seti,Doti,Kakani,Tandegada,2,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700030013,Duraga Ma V,Far-western,Hill,Seti,Doti,Barchhen,Dewali,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700030014,Laxmi Ma V,Far-western,Hill,Seti,Doti,Barchhen,Risedi,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700030015,Barchhen Uchha Uchha Ma V,Far-western,Hill,Seti,Doti,Barchhen,Dada,3,Urban,,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700040001,Basudevi Ma V,Far-western,Hill,Seti,Doti,Basudevi,Jhingabasti,7,Urban,,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700050007,Nawa Deep Pra Ebs,Far-western,Hill,Seti,Doti,Bhumirajmadau,Dodar,6,Urban,,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700060004,Khatyadi Uchha Uchha Ma V,Far-western,Hill,Seti,Doti,Chautara,Bhatigaon,4,Urban,,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700080010,Rampur Uchha Ma V,Far-western,Hill,Seti,Doti,Chhatiwan,Chhtiwan,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700080014,The Rising Land Ebs,Far-western,Hill,Seti,Doti,Chhatiwan,Chhatiwan,4,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700130011,Khptad Ebs,Far-western,Hill,Seti,Doti,N.p,P,9,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700130024,Padma Public Ma V,Far-western,Hill,Seti,Doti,N.p,Shaileshwori,2,Rural,,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700130042,Sahid Ismriti Aabashiya Ma Vi Rajpur,Far-western,Hill,Seti,Doti,N.p,Rajpur,7,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700150006,Mahakali Ma V,Far-western,Hill,Seti,Doti,Gadasera,Khateda,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700190004,Gauri Shankar Ma V,Far-western,Hill,Seti,Doti,Ghanteswor,Gaira,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710010002,Jana Jagriti Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Baliya,Chauri,6,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710010010,Dipendra Ma V,Far-western,Terai,Seti,Kailali,Baliya,Thapalipur,8,Urban,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710010011,Jana Se Ma V,Far-western,Terai,Seti,Kailali,Baliya,Ganeshpur,5,Rural,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710010013,Rastriya Ma V Thapapur,Far-western,Terai,Seti,Kailali,Baliya,Thapapur,7,Urban,,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710010014,Rastriya Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Baliya,Bhotipur,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710010016,Saraswati Ma V,Far-western,Terai,Seti,Kailali,Baliya,Bhuruwa,8,Urban,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710010017,Bal Kalyan Ma V,Far-western,Terai,Seti,Kailali,Baliya,Buruba,8,Urban,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710020004,Ma V Bichaipur,Far-western,Terai,Seti,Kailali,Basauti,Bichaipur,5,Urban,Community_aided,Community_aided,Community_Managed,Community_Managed,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710020005,Shiva Shankar Ebs,Far-western,Terai,Seti,Kailali,Basauti,Basauti,3,Urban,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710030003,Rastriya Ma V,Far-western,Terai,Seti,Kailali,Beladevipur,Balmi,3,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710040001,Durga Ma V,Far-western,Terai,Seti,Kailali,Bhajani,Ghat,9,Urban,,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710040002,Mahunyal Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Bhajani,Danga,3,Urban,,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710040007,Bhanu Memorial Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Bhajani,3,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710040009,Bhimsen Baba Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Tol,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710040010,Saraswati Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Nabalpur,5,Urban,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710040016,Madarland Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Daga,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710040017,Bhajani Acadamy Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Padariya,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710050002,Rastriya Ma V,Far-western,Terai,Seti,Kailali,Bouniya,Daharberiya,1,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710050004,Janata Ma V,Far-western,Terai,Seti,Kailali,Bouniya,Mainpokhari,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710060012,Janhit Ebs,Far-western,Terai,Seti,Kailali,Chuha,Loherpur,6,Urban,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710070010,Kalika Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Chaumala,Rajipujr,7,Urban,,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710070011,Amar Ma V,Far-western,Terai,Seti,Kailali,Chaumala,Banbhadha,8,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710090002,Darakh Uchha Ma V,Far-western,Terai,Seti,Kailali,Darakh,Chonggalipur,8,Urban,,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710090003,Rastriya Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Darakh,Bajaar,5,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100001,Sarada Uchha Uchha Ma V Baiyabehadi,Far-western,Terai,Seti,Kailali,N.p.,Dhangadhi,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100007,Rastriya Ma V,Far-western,Terai,Seti,Kailali,N.p.,,,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100017,Saraswati Ma V,Far-western,Terai,Seti,Kailali,N.p.,Dhangadhi,7,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100023,Bhawani Ma V,Far-western,Terai,Seti,Kailali,N.p.,Saalghari,9,Urban,Community_Managed,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100034,Sarada Ma V,Far-western,Terai,Seti,Kailali,N.p.,Goun,12,Urban,Community_aided,Community_aided,Community_Managed,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100035,Janata Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,N.p.,Gaun,13,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100042,Nawa Durga Ma V,Far-western,Terai,Seti,Kailali,N.p.,Mohana,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100052,Bashudevi Ma V,Far-western,Terai,Seti,Kailali,N.p.,Dhangadhi,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100056,Dhangadhi Uchha Ma V,Far-western,Terai,Seti,Kailali,N.p.,Dhangadhi,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100058,Gardener Ebs,Far-western,Terai,Seti,Kailali,N.p.,Behadi,4,Rural,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710100073,Kalika Devi Ebs,Far-western,Terai,Seti,Kailali,N.p.,Dhangadhi,1,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710110005,Basanta Murari Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Dododhara,Bauniya,7,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710120002,Bhrikuti Ma V Durgauli,Far-western,Terai,Seti,Kailali,Durgauli,Subarnapur,7,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710120003,Saraswati Ma V,Far-western,Terai,Seti,Kailali,Durgauli,Durgule,1,Urban,,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710120006,Baljoti Ma V,Far-western,Terai,Seti,Kailali,Durgauli,Wadkapuruwa,9,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710120009,Jagan Nath Ebs,Far-western,Terai,Seti,Kailali,Durgauli,Kailali,3,Urban,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710120010,Bal Mukti Ebs,Far-western,Terai,Seti,Kailali,Durgauli,Kailali,6,Urban,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720010001,Bijay Ma V,Far-western,Terai,Mahakali,Kanchanpur,Bichawa,Basti,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720010002,Sarada Ma V,Far-western,Terai,Mahakali,Kanchanpur,Bichawa,Nauranga,4,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720020001,Rauleshwor Uchha Uchha Ma V,Far-western,Terai,Mahakali,Kanchanpur,Beldandi,Beldadi,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720020005,Saraswati Ma V,Far-western,Terai,Mahakali,Kanchanpur,Beldandi,Jharnasagar,9,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720020022,Oxford Ebs,Far-western,Terai,Mahakali,Kanchanpur,Beldandi,,,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720030001,Sarada Saraswati Uchha Ma V,Far-western,Terai,Mahakali,Kanchanpur,Chandani,Nagar,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720030012,Kanchan Ebs,Far-western,Terai,Mahakali,Kanchanpur,Chandani,,,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720030017,Dhruba Tara Ebs,Far-western,Terai,Mahakali,Kanchanpur,Chandani,Pipalchautara,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720030022,Elite Ebs,Far-western,Terai,Mahakali,Kanchanpur,Chandani,Shivnagar,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720040004,Shida Baijanath Ma V,Far-western,Terai,Mahakali,Kanchanpur,Daijee,Bagun,4,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720040005,Araniko Ebs,Far-western,Terai,Mahakali,Kanchanpur,Daijee,Bhamka,5,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720040011,Saraswati Ma V,Far-western,Terai,Mahakali,Kanchanpur,Daijee,Dharampur,3,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720040014,Bal Sansar Ebs,Far-western,Terai,Mahakali,Kanchanpur,Daijee,Samadaijee,1,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720040016,Ghatal Ma V,Far-western,Terai,Mahakali,Kanchanpur,Daijee,Baitada,4,Urban,Community_Managed,Community_Managed,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720040036,Sarswatibal Sadan Ebs,Far-western,Terai,Mahakali,Kanchanpur,Daijee,Hattithala,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720050001,Nanda Ma V,Far-western,Terai,Mahakali,Kanchanpur,Dekhabhuli,Baibhahapatti,9,Rural,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720050006,Shiva Shakti Ma V,Far-western,Terai,Mahakali,Kanchanpur,Dekhabhuli,Kalagaudi,4,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720050012,Mount Api Ebs,Far-western,Terai,Mahakali,Kanchanpur,Dekhabhuli,Dekhavhuli,8,Rural,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720050024,Malikarjun Ebs,Far-western,Terai,Mahakali,Kanchanpur,Dekhabhuli,Dubaha,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720060001,Bhanu Uchha Ma V,Far-western,Terai,Mahakali,Kanchanpur,Dodhara,Gaoun,3,Urban,Community_aided,Community_Teacher_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720060002,Laxmi Uchha Ma V,Far-western,Terai,Mahakali,Kanchanpur,Dodhara,Babathan,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720060006,Jana Jyoti Ma V,Far-western,Terai,Mahakali,Kanchanpur,Dodhara,Ghat,6,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720060012,Juvi International Ebs,Far-western,Terai,Mahakali,Kanchanpur,Dodhara,Bazar,1,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720060017,Hariom Ebs,Far-western,Terai,Mahakali,Kanchanpur,Dodhara,Pativatole,,Urban,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720060021,Novice Heaven Ebs,Far-western,Terai,Mahakali,Kanchanpur,Dodhara,Ambhoj,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720070001,Krishna Uchha Uchha Ma V,Far-western,Terai,Mahakali,Kanchanpur,Jhalari,Jhalari,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
